Data,Categoria,CONSUMO,CONSUMIDORES,Tipo_consumidor
2007-04-30,Comercial,"5155623,0","4443663,0",CATIVO
2007-04-30,Industrial,"6298314,0","515303,0",CATIVO
2007-04-30,Outros,"4328461,0","3787141,0",CATIVO
2007-04-30,Residencial,"7728826,0","50809168,0",CATIVO
2007-04-30,SHV,"5275992,0","17773326,0",CATIVO
2007-04-30,CHV,"6844698,0","1022,0",LIVRE
2007-04-30,Comercial,"131718,0","121,0",LIVRE
2007-04-30,Industrial,"8212809,0","861,0",LIVRE
2007-04-30,Outros,"174993,0","40,0",LIVRE
2007-04-30,Residencial,"0,0","0,0",LIVRE
2007-04-30,SHV,"1674822,0","105,0",LIVRE
2007-05-31,CHV,"17437899,0","59748280,0",CATIVO
2007-05-31,Comercial,"4745510,0","4454119,0",CATIVO
2007-05-31,Industrial,"6202432,0","515456,0",CATIVO
2007-05-31,Outros,"4300847,0","3809845,0",CATIVO
2007-05-31,Residencial,"7491488,0","50968860,0",CATIVO
2007-05-31,SHV,"5302378,0","17856812,0",CATIVO
2007-05-31,CHV,"6922849,0","1048,0",LIVRE
2007-05-31,Comercial,"118608,0","122,0",LIVRE
2007-05-31,Industrial,"8355324,0","886,0",LIVRE
2007-05-31,Outros,"168708,0","40,0",LIVRE
2007-05-31,Residencial,"0,0","0,0",LIVRE
2007-05-31,SHV,"1719791,0","105,0",LIVRE
2007-06-30,CHV,"16859100,0","59931782,0",CATIVO
2007-06-30,Comercial,"4450888,0","4463096,0",CATIVO
2007-06-30,Industrial,"6291358,0","516307,0",CATIVO
2007-06-30,Outros,"4220273,0","3831434,0",CATIVO
2007-06-30,Residencial,"7204161,0","51120945,0",CATIVO
2007-06-30,SHV,"5307580,0","17933404,0",CATIVO
2007-06-30,CHV,"6928761,0","1103,0",LIVRE
2007-06-30,Comercial,"136252,0","162,0",LIVRE
2007-06-30,Industrial,"8290954,0","900,0",LIVRE
2007-06-30,Outros,"172874,0","41,0",LIVRE
2007-06-30,Residencial,"0,0","0,0",LIVRE
2007-06-30,SHV,"1671319,0","105,0",LIVRE
2007-07-31,CHV,"16524070,0","60058994,0",CATIVO
2007-07-31,Comercial,"4353510,0","4470386,0",CATIVO
2007-07-31,Industrial,"6179612,0","517260,0",CATIVO
2007-07-31,Outros,"4204461,0","3854362,0",CATIVO
2007-07-31,Residencial,"7071277,0","51216986,0",CATIVO
2007-07-31,SHV,"5284790,0","18010699,0",CATIVO
2007-07-31,CHV,"6932591,0","1119,0",LIVRE
2007-07-31,Comercial,"133378,0","157,0",LIVRE
2007-07-31,Industrial,"8389591,0","918,0",LIVRE
2007-07-31,Outros,"169510,0","44,0",LIVRE
2007-07-31,Residencial,"0,0","0,0",LIVRE
2007-07-31,SHV,"1759888,0","106,0",LIVRE
2007-08-31,CHV,"16917071,0","60295467,0",CATIVO
2007-08-31,Comercial,"4407561,0","4479755,0",CATIVO
2007-08-31,Industrial,"6269518,0","518336,0",CATIVO
2007-08-31,Outros,"4283971,0","3876450,0",CATIVO
2007-08-31,Residencial,"7344516,0","51420926,0",CATIVO
2007-08-31,SHV,"5388495,0","18092793,0",CATIVO
2007-08-31,CHV,"7100402,0","1126,0",LIVRE
2007-08-31,Comercial,"112664,0","154,0",LIVRE
2007-08-31,Industrial,"8590485,0","931,0",LIVRE
2007-08-31,Outros,"172418,0","41,0",LIVRE
2007-08-31,Residencial,"0,0","0,0",LIVRE
2007-08-31,SHV,"1775165,0","106,0",LIVRE
2007-09-30,CHV,"17532504,0","60452089,0",CATIVO
2007-09-30,Comercial,"4642086,0","4487038,0",CATIVO
2007-09-30,Industrial,"6339584,0","519630,0",CATIVO
2007-09-30,Outros,"4456127,0","3926603,0",CATIVO
2007-09-30,Residencial,"7449312,0","51518818,0",CATIVO
2007-09-30,SHV,"5354605,0","18173697,0",CATIVO
2007-09-30,CHV,"7090601,0","1136,0",LIVRE
2007-09-30,Comercial,"145097,0","155,0",LIVRE
2007-09-30,Industrial,"8526694,0","940,0",LIVRE
2007-09-30,Outros,"176836,0","41,0",LIVRE
2007-09-30,Residencial,"0,0","0,0",LIVRE
2007-09-30,SHV,"1758026,0","108,0",LIVRE
2007-10-31,CHV,"17586358,0","60704431,0",CATIVO
2007-10-31,Comercial,"4742935,0","4504550,0",CATIVO
2007-10-31,Industrial,"6361198,0","522678,0",CATIVO
2007-10-31,Outros,"4619659,0","3940675,0",CATIVO
2007-10-31,Residencial,"7511776,0","51736528,0",CATIVO
2007-10-31,SHV,"5649210,0","18278147,0",CATIVO
2007-10-31,CHV,"7101858,0","1123,0",LIVRE
2007-10-31,Comercial,"138877,0","150,0",LIVRE
2007-10-31,Industrial,"8590881,0","932,0",LIVRE
2007-10-31,Outros,"170409,0","41,0",LIVRE
2007-10-31,Residencial,"0,0","0,0",LIVRE
2007-10-31,SHV,"1798309,0","106,0",LIVRE
2007-11-30,CHV,"17961397,0","60877777,0",CATIVO
2007-11-30,Comercial,"4958240,0","4519124,0",CATIVO
2007-11-30,Industrial,"6402820,0","523469,0",CATIVO
2007-11-30,Outros,"4579985,0","3956733,0",CATIVO
2007-11-30,Residencial,"7768281,0","51878451,0",CATIVO
2007-11-30,SHV,"5747929,0","18353428,0",CATIVO
2007-11-30,CHV,"7194797,0","1139,0",LIVRE
2007-11-30,Comercial,"147401,0","158,0",LIVRE
2007-11-30,Industrial,"8622324,0","939,0",LIVRE
2007-11-30,Outros,"175440,0","42,0",LIVRE
2007-11-30,Residencial,"0,0","0,0",LIVRE
2007-11-30,SHV,"1750368,0","108,0",LIVRE
2007-12-31,CHV,"17710605,0","61081716,0",CATIVO
2007-12-31,Comercial,"5009245,0","4528687,0",CATIVO
2007-12-31,Industrial,"6350357,0","524589,0",CATIVO
2007-12-31,Outros,"4461797,0","3970985,0",CATIVO
2007-12-31,Residencial,"7618124,0","52057455,0",CATIVO
2007-12-31,SHV,"5728918,0","18440553,0",CATIVO
2007-12-31,CHV,"7056524,0","1130,0",LIVRE
2007-12-31,Comercial,"152417,0","156,0",LIVRE
2007-12-31,Industrial,"8542266,0","933,0",LIVRE
2007-12-31,Outros,"170720,0","41,0",LIVRE
2007-12-31,Residencial,"0,0","0,0",LIVRE
2007-12-31,SHV,"1808879,0","106,0",LIVRE
2008-01-31,CHV,"17837099,0","61345496,0",CATIVO
2008-01-31,Comercial,"5073996,846","4559039,0",CATIVO
2008-01-31,Industrial,"5906222,408","527073,0",CATIVO
2008-01-31,Outros,"4522434,308","3973885,0",CATIVO
2008-01-31,Residencial,"8134240,673","52285499,0",CATIVO
2008-01-31,SHV,"5799795,234999999","18526334,0",CATIVO
2008-01-31,CHV,"6623138,0","1168,0",LIVRE
2008-01-31,Comercial,"153525,0","152,0",LIVRE
2008-01-31,Industrial,"7887126,0","956,0",LIVRE
2008-01-31,Outros,"178401,0","60,0",LIVRE
2008-01-31,Residencial,"0,0","0,0",LIVRE
2008-01-31,SHV,"1595914,0","87,0",LIVRE
2008-02-29,CHV,"18361596,0","61788438,0",CATIVO
2008-02-29,Comercial,"5041960,48","4595055,0",CATIVO
2008-02-29,Industrial,"6522654,442","530333,0",CATIVO
2008-02-29,Outros,"4438284,723","3993881,0",CATIVO
2008-02-29,Residencial,"7958717,008","52669169,0",CATIVO
2008-02-29,SHV,"5600020,653","18615120,0",CATIVO
2008-02-29,CHV,"6248279,0","1146,0",LIVRE
2008-02-29,Comercial,"148044,0","153,0",LIVRE
2008-02-29,Industrial,"7443966,0","934,0",LIVRE
2008-02-29,Outros,"177314,0","59,0",LIVRE
2008-02-29,Residencial,"0,0","0,0",LIVRE
2008-02-29,SHV,"1521045,0","83,0",LIVRE
2008-03-31,CHV,"18021924,0","62048274,0",CATIVO
2008-03-31,Comercial,"5094734,135","4606847,0",CATIVO
2008-03-31,Industrial,"6532501,989","533513,0",CATIVO
2008-03-31,Outros,"4354675,823","3991870,0",CATIVO
2008-03-31,Residencial,"7693600,865","52916044,0",CATIVO
2008-03-31,SHV,"5653588,812","18692432,0",CATIVO
2008-03-31,CHV,"6830379,0","1148,0",LIVRE
2008-03-31,Comercial,"147522,0","156,0",LIVRE
2008-03-31,Industrial,"8122056,0","933,0",LIVRE
2008-03-31,Outros,"173624,0","59,0",LIVRE
2008-03-31,Residencial,"0,0","0,0",LIVRE
2008-03-31,SHV,"1612823,0","81,0",LIVRE
2008-04-30,CHV,"18136213,0","62178712,0",CATIVO
2008-04-30,Comercial,"5056655,057","4612506,0",CATIVO
2008-04-30,Industrial,"6600691,645","534883,0",CATIVO
2008-04-30,Outros,"4287194,478","3993908,0",CATIVO
2008-04-30,Residencial,"7754681,104","53037415,0",CATIVO
2008-04-30,SHV,"5563009,284","18764617,0",CATIVO
2008-04-30,CHV,"6660923,0","1155,0",LIVRE
2008-04-30,Comercial,"149447,0","155,0",LIVRE
2008-04-30,Industrial,"7924357,0","941,0",LIVRE
2008-04-30,Outros,"179630,0","59,0",LIVRE
2008-04-30,Residencial,"0,0","0,0",LIVRE
2008-04-30,SHV,"1592511,0","82,0",LIVRE
2008-05-31,CHV,"18204585,0","62340126,0",CATIVO
2008-05-31,Comercial,"4945200,796","4627675,0",CATIVO
2008-05-31,Industrial,"6708795,051","534626,0",CATIVO
2008-05-31,Outros,"4306817,835","3980779,0",CATIVO
2008-05-31,Residencial,"7933880,683","53197046,0",CATIVO
2008-05-31,SHV,"5690109,365","18829207,0",CATIVO
2008-05-31,CHV,"6725437,0","1163,0",LIVRE
2008-05-31,Comercial,"145316,0","161,0",LIVRE
2008-05-31,Industrial,"8082628,0","943,0",LIVRE
2008-05-31,Outros,"177325,0","59,0",LIVRE
2008-05-31,Residencial,"0,0","0,0",LIVRE
2008-05-31,SHV,"1679832,0","85,0",LIVRE
2008-06-30,CHV,"17743134,0","62206021,0",CATIVO
2008-06-30,Comercial,"4692351,199","4602486,0",CATIVO
2008-06-30,Industrial,"6657508,024","530902,0",CATIVO
2008-06-30,Outros,"4334442,174","4014544,0",CATIVO
2008-06-30,Residencial,"7621230,414","53058089,0",CATIVO
2008-06-30,SHV,"5562397,811","18878260,0",CATIVO
2008-06-30,CHV,"6777876,0","1165,0",LIVRE
2008-06-30,Comercial,"136840,0","158,0",LIVRE
2008-06-30,Industrial,"8123012,0","948,0",LIVRE
2008-06-30,Outros,"177604,0","59,0",LIVRE
2008-06-30,Residencial,"0,0","0,0",LIVRE
2008-06-30,SHV,"1659580,0","86,0",LIVRE
2008-07-31,CHV,"17874162,0","62389390,0",CATIVO
2008-07-31,Comercial,"4653819,74","4616386,0",CATIVO
2008-07-31,Industrial,"6889225,378","531567,0",CATIVO
2008-07-31,Outros,"4377974,71","4039242,0",CATIVO
2008-07-31,Residencial,"7653505,215","53202195,0",CATIVO
2008-07-31,SHV,"5700363,043","18953581,0",CATIVO
2008-07-31,CHV,"6943454,0","1165,0",LIVRE
2008-07-31,Comercial,"136759,0","161,0",LIVRE
2008-07-31,Industrial,"8265044,0","945,0",LIVRE
2008-07-31,Outros,"173762,0","59,0",LIVRE
2008-07-31,Residencial,"0,0","0,0",LIVRE
2008-07-31,SHV,"1632111,0","85,0",LIVRE
2008-08-31,CHV,"18535081,0","62596769,0",CATIVO
2008-08-31,Comercial,"4840684,672","4612374,0",CATIVO
2008-08-31,Industrial,"7087235,963","524679,0",CATIVO
2008-08-31,Outros,"4558757,399","4045605,0",CATIVO
2008-08-31,Residencial,"7880631,602","53414111,0",CATIVO
2008-08-31,SHV,"5832228,636","19030644,0",CATIVO
2008-08-31,CHV,"7011410,0","1162,0",LIVRE
2008-08-31,Comercial,"143378,0","165,0",LIVRE
2008-08-31,Industrial,"8324554,0","939,0",LIVRE
2008-08-31,Outros,"177933,0","58,0",LIVRE
2008-08-31,Residencial,"0,0","0,0",LIVRE
2008-08-31,SHV,"1634455,0","86,0",LIVRE
2008-09-30,CHV,"18553167,0","62801341,0",CATIVO
2008-09-30,Comercial,"4961563,982","4630915,0",CATIVO
2008-09-30,Industrial,"7096965,195","524456,0",CATIVO
2008-09-30,Outros,"4687472,61","3997057,0",CATIVO
2008-09-30,Residencial,"7815707,904","53648913,0",CATIVO
2008-09-30,SHV,"6008542,691","19113656,0",CATIVO
2008-09-30,CHV,"6836719,0","1154,0",LIVRE
2008-09-30,Comercial,"142856,0","166,0",LIVRE
2008-09-30,Industrial,"8083109,0","930,0",LIVRE
2008-09-30,Outros,"176134,0","58,0",LIVRE
2008-09-30,Residencial,"0,0","0,0",LIVRE
2008-09-30,SHV,"1565380,0","81,0",LIVRE
2008-10-31,CHV,"18953476,0","63036950,0",CATIVO
2008-10-31,Comercial,"5112907,142","4636308,0",CATIVO
2008-10-31,Industrial,"7173045,336","525971,0",CATIVO
2008-10-31,Outros,"4731608,103","4012175,0",CATIVO
2008-10-31,Residencial,"8119784,796","53862496,0",CATIVO
2008-10-31,SHV,"6183869,377","19190578,0",CATIVO
2008-10-31,CHV,"6884075,0","1153,0",LIVRE
2008-10-31,Comercial,"147806,0","165,0",LIVRE
2008-10-31,Industrial,"8213140,0","930,0",LIVRE
2008-10-31,Outros,"174370,0","58,0",LIVRE
2008-10-31,Residencial,"0,0","0,0",LIVRE
2008-10-31,SHV,"1651241,0","83,0",LIVRE
2008-11-30,CHV,"19134262,0","63082334,0",CATIVO
2008-11-30,Comercial,"5353652,593","4635413,0",CATIVO
2008-11-30,Industrial,"6929263,085","526302,0",CATIVO
2008-11-30,Outros,"4721666,73","4017872,0",CATIVO
2008-11-30,Residencial,"8237719,125","53902747,0",CATIVO
2008-11-30,SHV,"6108039,533","19267926,0",CATIVO
2008-11-30,CHV,"6608612,0","1153,0",LIVRE
2008-11-30,Comercial,"147843,0","163,0",LIVRE
2008-11-30,Industrial,"7843785,0","932,0",LIVRE
2008-11-30,Outros,"178247,0","58,0",LIVRE
2008-11-30,Residencial,"0,0","0,0",LIVRE
2008-11-30,SHV,"1561263,0","80,0",LIVRE
2008-12-31,CHV,"18175448,0","63366101,0",CATIVO
2008-12-31,Comercial,"5235566,721","4634625,0",CATIVO
2008-12-31,Industrial,"6335227,88","528041,0",CATIVO
2008-12-31,Outros,"4639918,501","4046556,0",CATIVO
2008-12-31,Residencial,"7942689,348","54156879,0",CATIVO
2008-12-31,SHV,"5977954,45","19390642,0",CATIVO
2008-12-31,CHV,"5815673,0","1140,0",LIVRE
2008-12-31,Comercial,"150471,0","166,0",LIVRE
2008-12-31,Industrial,"7081945,0","916,0",LIVRE
2008-12-31,Outros,"173460,0","58,0",LIVRE
2008-12-31,Residencial,"0,0","0,0",LIVRE
2008-12-31,SHV,"1590203,0","80,0",LIVRE
2009-01-31,CHV,"18001058,2","63514515,0",CATIVO
2009-01-31,Comercial,"5210266,0","4663786,0",CATIVO
2009-01-31,Industrial,"5425558,0","527111,0",CATIVO
2009-01-31,Outros,"4592400,2","4064995,0",CATIVO
2009-01-31,Residencial,"8604549,0","54258623,0",CATIVO
2009-01-31,SHV,"5831715,0","19454558,0",CATIVO
2009-01-31,CHV,"5343359,6","1148,0",LIVRE
2009-01-31,Comercial,"157481,0","171,0",LIVRE
2009-01-31,Industrial,"6498361,6","919,0",LIVRE
2009-01-31,Outros,"178046,0","58,0",LIVRE
2009-01-31,Residencial,"0,0","0,0",LIVRE
2009-01-31,SHV,"1490529,0","75,0",LIVRE
2009-02-28,CHV,"18284481,01","63489402,0",CATIVO
2009-02-28,Comercial,"5288222,0","4667688,0",CATIVO
2009-02-28,Industrial,"6050193,0","524536,0",CATIVO
2009-02-28,Outros,"4390410,01","4027299,0",CATIVO
2009-02-28,Residencial,"8149451,0","54269879,0",CATIVO
2009-02-28,SHV,"5593795,0","19497408,0",CATIVO
2009-02-28,CHV,"5307814,7","1197,0",LIVRE
2009-02-28,Comercial,"154295,0","210,0",LIVRE
2009-02-28,Industrial,"6287149,7","929,0",LIVRE
2009-02-28,Outros,"175422,0","58,0",LIVRE
2009-02-28,Residencial,"0,0","0,0",LIVRE
2009-02-28,SHV,"1309052,0","74,0",LIVRE
2009-03-31,CHV,"19088815,01","64007678,0",CATIVO
2009-03-31,Comercial,"5541801,0","4710462,0",CATIVO
2009-03-31,Industrial,"6315383,0","528746,0",CATIVO
2009-03-31,Outros,"4561840,01","4137524,0",CATIVO
2009-03-31,Residencial,"8489683,0","54630946,0",CATIVO
2009-03-31,SHV,"5819892,0","19615416,0",CATIVO
2009-03-31,CHV,"5615441,5","1138,0",LIVRE
2009-03-31,Comercial,"156526,0","175,0",LIVRE
2009-03-31,Industrial,"6734099,5","905,0",LIVRE
2009-03-31,Outros,"178417,0","58,0",LIVRE
2009-03-31,Residencial,"0,0","0,0",LIVRE
2009-03-31,SHV,"1453601,0","74,0",LIVRE
2009-04-30,CHV,"19022143,5","64072400,0",CATIVO
2009-04-30,Comercial,"5527885,0","4721739,0",CATIVO
2009-04-30,Industrial,"6345815,0","529127,0",CATIVO
2009-04-30,Outros,"4493713,5","4109662,0",CATIVO
2009-04-30,Residencial,"8472103,0","54711872,0",CATIVO
2009-04-30,SHV,"5817373,0","19671701,0",CATIVO
2009-04-30,CHV,"5793775,3","1132,0",LIVRE
2009-04-30,Comercial,"157675,0","170,0",LIVRE
2009-04-30,Industrial,"6853781,3","904,0",LIVRE
2009-04-30,Outros,"191820,0","58,0",LIVRE
2009-04-30,Residencial,"0,0","0,0",LIVRE
2009-04-30,SHV,"1409501,0","74,0",LIVRE
2009-05-31,CHV,"18144786,3","64188620,0",CATIVO
2009-05-31,Comercial,"5092605,0","4725694,0",CATIVO
2009-05-31,Industrial,"6160979,0","528708,0",CATIVO
2009-05-31,Outros,"4349832,3","4119965,0",CATIVO
2009-05-31,Residencial,"8188290,0","54814253,0",CATIVO
2009-05-31,SHV,"5646920,0","19726146,0",CATIVO
2009-05-31,CHV,"5687301,6","1148,0",LIVRE
2009-05-31,Comercial,"154912,0","182,0",LIVRE
2009-05-31,Industrial,"6815401,6","908,0",LIVRE
2009-05-31,Outros,"183433,0","58,0",LIVRE
2009-05-31,Residencial,"0,0","0,0",LIVRE
2009-05-31,SHV,"1466445,0","74,0",LIVRE
2009-06-30,CHV,"17873024,45","64309815,0",CATIVO
2009-06-30,Comercial,"4884543,0","4732385,0",CATIVO
2009-06-30,Industrial,"6351429,0","529911,0",CATIVO
2009-06-30,Outros,"4375218,45","4115927,0",CATIVO
2009-06-30,Residencial,"7909210,0","54931592,0",CATIVO
2009-06-30,SHV,"5647376,0","19835353,0",CATIVO
2009-06-30,CHV,"5725826,5","1139,0",LIVRE
2009-06-30,Comercial,"146893,0","176,0",LIVRE
2009-06-30,Industrial,"6865361,5","905,0",LIVRE
2009-06-30,Outros,"182431,0","58,0",LIVRE
2009-06-30,Residencial,"0,0","0,0",LIVRE
2009-06-30,SHV,"1468859,0","73,0",LIVRE
2009-07-31,CHV,"18059618,23","64623574,0",CATIVO
2009-07-31,Comercial,"4856250,0","4747510,0",CATIVO
2009-07-31,Industrial,"6422534,0","531667,0",CATIVO
2009-07-31,Outros,"4429305,23","4184537,0",CATIVO
2009-07-31,Residencial,"8104995,0","55159860,0",CATIVO
2009-07-31,SHV,"5753466,0","19901064,0",CATIVO
2009-07-31,CHV,"5984320,0","1134,0",LIVRE
2009-07-31,Comercial,"140593,0","173,0",LIVRE
2009-07-31,Industrial,"7188239,0","903,0",LIVRE
2009-07-31,Outros,"183159,0","58,0",LIVRE
2009-07-31,Residencial,"0,0","0,0",LIVRE
2009-07-31,SHV,"1527671,0","74,0",LIVRE
2009-08-31,CHV,"18479906,5","64688751,0",CATIVO
2009-08-31,Comercial,"4980653,0","4746728,0",CATIVO
2009-08-31,Industrial,"6592489,0","531672,0",CATIVO
2009-08-31,Outros,"4483850,5","4172828,0",CATIVO
2009-08-31,Residencial,"8402964,0","55237523,0",CATIVO
2009-08-31,SHV,"5980050,0","19999980,0",CATIVO
2009-08-31,CHV,"6206132,1","1142,0",LIVRE
2009-08-31,Comercial,"148431,0","176,0",LIVRE
2009-08-31,Industrial,"7468962,1","908,0",LIVRE
2009-08-31,Outros,"184856,0","58,0",LIVRE
2009-08-31,Residencial,"0,0","0,0",LIVRE
2009-08-31,SHV,"1596117,0","74,0",LIVRE
2009-09-30,CHV,"18710781,71","64906206,0",CATIVO
2009-09-30,Comercial,"5152330,0","4760516,0",CATIVO
2009-09-30,Industrial,"6676360,0","534164,0",CATIVO
2009-09-30,Outros,"4584856,71","4169022,0",CATIVO
2009-09-30,Residencial,"8416801,0","55442504,0",CATIVO
2009-09-30,SHV,"6119566,0","20134481,0",CATIVO
2009-09-30,CHV,"6335105,1","1147,0",LIVRE
2009-09-30,Comercial,"151692,0","176,0",LIVRE
2009-09-30,Industrial,"7550966,1","913,0",LIVRE
2009-09-30,Outros,"183660,0","58,0",LIVRE
2009-09-30,Residencial,"0,0","0,0",LIVRE
2009-09-30,SHV,"1551213,0","75,0",LIVRE
2009-10-31,CHV,"19047676,74","65147298,0",CATIVO
2009-10-31,Comercial,"5337779,0","4772412,0",CATIVO
2009-10-31,Industrial,"6839879,0","535003,0",CATIVO
2009-10-31,Outros,"4669656,74","4242107,0",CATIVO
2009-10-31,Residencial,"8525741,0","55597776,0",CATIVO
2009-10-31,SHV,"6325379,0","20183090,0",CATIVO
2009-10-31,CHV,"6456259,4","1157,0",LIVRE
2009-10-31,Comercial,"155398,0","177,0",LIVRE
2009-10-31,Industrial,"7711871,4","922,0",LIVRE
2009-10-31,Outros,"179208,0","58,0",LIVRE
2009-10-31,Residencial,"0,0","0,0",LIVRE
2009-10-31,SHV,"1590218,0","76,0",LIVRE
2009-11-30,CHV,"19307240,6","65288735,0",CATIVO
2009-11-30,Comercial,"5601916,0","4782761,0",CATIVO
2009-11-30,Industrial,"6802325,0","536166,0",CATIVO
2009-11-30,Outros,"4616046,6","4234298,0",CATIVO
2009-11-30,Residencial,"8635752,0","55735510,0",CATIVO
2009-11-30,SHV,"6348799,0","20320745,0",CATIVO
2009-11-30,CHV,"6471338,600000001","1164,0",LIVRE
2009-11-30,Comercial,"161840,0","177,0",LIVRE
2009-11-30,Industrial,"7612878,6","929,0",LIVRE
2009-11-30,Outros,"186062,0","58,0",LIVRE
2009-11-30,Residencial,"0,0","0,0",LIVRE
2009-11-30,SHV,"1489442,0","77,0",LIVRE
2009-12-31,CHV,"19812343,6","65527345,0",CATIVO
2009-12-31,Comercial,"5923502,0","4794306,0",CATIVO
2009-12-31,Industrial,"6852869,0","535647,0",CATIVO
2009-12-31,Outros,"4737653,6","4247989,0",CATIVO
2009-12-31,Residencial,"8876631,0","55949403,0",CATIVO
2009-12-31,SHV,"6578312,0","20413801,0",CATIVO
2009-12-31,CHV,"6221067,100000001","1199,0",LIVRE
2009-12-31,Comercial,"171074,0","180,0",LIVRE
2009-12-31,Industrial,"7375776,1","961,0",LIVRE
2009-12-31,Outros,"185689,0","58,0",LIVRE
2009-12-31,Residencial,"0,0","0,0",LIVRE
2009-12-31,SHV,"1511472,0","79,0",LIVRE
2010-01-31,CHV,"19364438,723","65741576,0",CATIVO
2010-01-31,Comercial,"5666554,0","4804222,0",CATIVO
2010-01-31,Industrial,"5910982,0","538345,0",CATIVO
2010-01-31,Outros,"4678269,829","4287277,0",CATIVO
2010-01-31,Residencial,"9235076,0","56111732,0",CATIVO
2010-01-31,SHV,"6126443,106000001","20505444,0",CATIVO
2010-01-31,CHV,"6190730,884","1192,0",LIVRE
2010-01-31,Comercial,"184097,592","226,0",LIVRE
2010-01-31,Industrial,"7513565,292","926,0",LIVRE
2010-01-31,Outros,"171916,0","40,0",LIVRE
2010-01-31,Residencial,"0,0","0,0",LIVRE
2010-01-31,SHV,"1678848,0","85,0",LIVRE
2010-02-28,CHV,"19704751,0","65828691,0",CATIVO
2010-02-28,Comercial,"5695536,0","4794597,0",CATIVO
2010-02-28,Industrial,"6404362,0","533745,0",CATIVO
2010-02-28,Outros,"4687868,748","4275710,0",CATIVO
2010-02-28,Residencial,"8912339,0","56224639,0",CATIVO
2010-02-28,SHV,"5995354,748","20578436,0",CATIVO
2010-02-28,CHV,"6458765,0","1247,0",LIVRE
2010-02-28,Comercial,"189593,0","235,0",LIVRE
2010-02-28,Industrial,"7673158,0","969,0",LIVRE
2010-02-28,Outros,"166901,0","43,0",LIVRE
2010-02-28,Residencial,"0,0","0,0",LIVRE
2010-02-28,SHV,"1570887,0","86,0",LIVRE
2010-03-31,CHV,"20197032,0","66226631,0",CATIVO
2010-03-31,Comercial,"5969775,0","4818674,0",CATIVO
2010-03-31,Industrial,"6713914,0","542867,0",CATIVO
2010-03-31,Outros,"4872743,82","4325013,0",CATIVO
2010-03-31,Residencial,"9152747,0","56540077,0",CATIVO
2010-03-31,SHV,"6512147,82","20706752,0",CATIVO
2010-03-31,CHV,"6693566,0","1269,0",LIVRE
2010-03-31,Comercial,"192654,0","241,0",LIVRE
2010-03-31,Industrial,"8051965,0","987,0",LIVRE
2010-03-31,Outros,"163083,0","41,0",LIVRE
2010-03-31,Residencial,"0,0","0,0",LIVRE
2010-03-31,SHV,"1714136,0","90,0",LIVRE
2010-04-30,CHV,"20036780,0","66306118,0",CATIVO
2010-04-30,Comercial,"5803401,0","4821281,0",CATIVO
2010-04-30,Industrial,"6703263,0","541273,0",CATIVO
2010-04-30,Outros,"4765472,491","4305251,0",CATIVO
2010-04-30,Residencial,"9150250,0","56638313,0",CATIVO
2010-04-30,SHV,"6385606,491","20796536,0",CATIVO
2010-04-30,CHV,"6959025,0","1300,0",LIVRE
2010-04-30,Comercial,"206246,0","251,0",LIVRE
2010-04-30,Industrial,"8217823,0","1008,0",LIVRE
2010-04-30,Outros,"179405,0","41,0",LIVRE
2010-04-30,Residencial,"0,0","0,0",LIVRE
2010-04-30,SHV,"1644449,0","98,0",LIVRE
2010-05-31,CHV,"19089437,0","66473362,0",CATIVO
2010-05-31,Comercial,"5448626,0","4830847,0",CATIVO
2010-05-31,Industrial,"6619981,0","541445,0",CATIVO
2010-05-31,Outros,"4734670,0","4305722,0",CATIVO
2010-05-31,Residencial,"8708999,0","56795348,0",CATIVO
2010-05-31,SHV,"6422839,0","20880791,0",CATIVO
2010-05-31,CHV,"7072469,0","1348,0",LIVRE
2010-05-31,Comercial,"209221,0","274,0",LIVRE
2010-05-31,Industrial,"8405194,0","1033,0",LIVRE
2010-05-31,Outros,"170287,0","41,0",LIVRE
2010-05-31,Residencial,"0,0","0,0",LIVRE
2010-05-31,SHV,"1712233,0","99,0",LIVRE
2010-06-30,CHV,"18880647,0","66640531,0",CATIVO
2010-06-30,Comercial,"5214110,0","4837685,0",CATIVO
2010-06-30,Industrial,"6704290,0","543424,0",CATIVO
2010-06-30,Outros,"4721013,0","4325368,0",CATIVO
2010-06-30,Residencial,"8675796,0","56934054,0",CATIVO
2010-06-30,SHV,"6434562,0","20961811,0",CATIVO
2010-06-30,CHV,"7184848,0","1398,0",LIVRE
2010-06-30,Comercial,"205951,0","289,0",LIVRE
2010-06-30,Industrial,"8475272,0","1068,0",LIVRE
2010-06-30,Outros,"173027,0","41,0",LIVRE
2010-06-30,Residencial,"0,0","0,0",LIVRE
2010-06-30,SHV,"1669402,0","101,0",LIVRE
2010-07-31,CHV,"18484253,0","66861914,0",CATIVO
2010-07-31,Comercial,"5021155,0","4849815,0",CATIVO
2010-07-31,Industrial,"6631668,0","543750,0",CATIVO
2010-07-31,Outros,"4703517,0","4341350,0",CATIVO
2010-07-31,Residencial,"8447539,0","57126999,0",CATIVO
2010-07-31,SHV,"6319626,0","21051987,0",CATIVO
2010-07-31,CHV,"7325026,0","1440,0",LIVRE
2010-07-31,Comercial,"202513,0","298,0",LIVRE
2010-07-31,Industrial,"8671695,0","1101,0",LIVRE
2010-07-31,Outros,"171262,0","41,0",LIVRE
2010-07-31,Residencial,"0,0","0,0",LIVRE
